"X","Y","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area","month","day"
9,9,71.3,66.3,66.8,56.1,33.3,75.4,9.4,6.4,70.4,"nov","fri"
9,9,68.4,76.9,70.4,56.1,33.3,70,9.4,6.4,68,"dec","wed"
9,9,67.6,70.3,69.4,56.1,33.3,70.8,9.4,6.4,64.5,"apr","thu"
9,9,73,67.4,72.3,56.1,33.3,71.8,9.4,6.4,74.8,"jan","sun"
9,9,68.5,67.3,77.1,56.1,33.3,67.1,9.4,6.4,61.2,"dec","fri"
9,9,70,64.9,62.8,56.1,33.3,73.1,9.4,6.4,70.8,"jun","wed"
9,9,69.3,67.2,72.5,56.1,33.3,73,9.4,6.4,75.6,"sep","fri"
9,9,67.5,69.2,69.3,56.1,33.3,66.9,9.4,6.4,66.8,"apr","thu"
9,9,67.1,68.3,65.3,56.1,33.3,62.2,9.4,6.4,68.4,"dec","sat"
9,9,63.9,71.8,70.3,56.1,33.3,67.8,9.4,6.4,64.6,"apr","mon"
9,9,74.3,69,67.5,56.1,33.3,67.8,9.4,6.4,66.8,"aug","tue"
9,9,72.6,56,70,56.1,33.3,71.8,9.4,6.4,71.4,"nov","sun"
9,9,69.1,63.8,68,56.1,33.3,70.2,9.4,6.4,66.5,"jun","wed"
9,9,66.1,71.9,64.6,56.1,33.3,64.4,9.4,6.4,69.2,"may","sun"
9,9,66.9,72.2,67.1,56.1,33.3,68.1,9.4,6.4,71.4,"sep","tue"
9,9,67.8,63.3,73.2,56.1,33.3,72.3,9.4,6.4,74.4,"dec","tue"
9,9,71.5,71.7,70.6,56.1,33.3,75.3,9.4,6.4,63.9,"oct","sat"
9,9,73.8,69.4,60.9,56.1,33.3,66.1,9.4,6.4,70.9,"aug","wed"
9,9,64.1,62.1,67.9,56.1,33.3,69.7,9.4,6.4,71.8,"oct","thu"
9,9,71.5,71,67.7,56.1,33.3,73,9.4,6.4,70.7,"sep","thu"
9,9,67.1,72.1,70.5,56.1,33.3,65,9.4,6.4,66.6,"feb","sat"
9,9,71.9,71.6,62.9,56.1,33.3,67.5,9.4,6.4,64.1,"apr","sun"
9,9,62.9,70.7,71.3,56.1,33.3,67.9,9.4,6.4,64.6,"jun","wed"
9,9,69.7,71.2,61.2,56.1,33.3,71.3,9.4,6.4,70.5,"mar","mon"
9,9,62.2,67,69.1,56.1,33.3,69.4,9.4,6.4,66.4,"oct","tue"
9,9,67.8,67.1,68.1,56.1,33.3,70.8,9.4,6.4,66.9,"nov","wed"
9,9,74.3,66.9,73.6,56.1,33.3,74.2,9.4,6.4,68.2,"may","fri"
9,9,69.3,70.7,68.3,56.1,33.3,73.5,9.4,6.4,78.1,"sep","wed"
9,9,65.4,68.9,73.1,56.1,33.3,66.1,9.4,6.4,80.1,"apr","thu"
9,9,66.6,60.3,62.8,56.1,33.3,69.9,9.4,6.4,77.4,"jun","wed"
9,9,70.2,69.6,72.3,56.1,33.3,71.8,9.4,6.4,72.5,"aug","sat"
9,9,69,65.6,74.5,56.1,33.3,71.5,9.4,6.4,65.1,"apr","thu"
9,9,70.1,58.1,65,56.1,33.3,69.9,9.4,6.4,67.6,"aug","thu"
9,9,64.3,65.1,67.4,56.1,33.3,68.3,9.4,6.4,66.6,"jan","thu"
9,9,67,72,67.8,56.1,33.3,69.2,9.4,6.4,81.3,"jun","thu"
9,9,71.4,66.2,74.1,56.1,33.3,69.3,9.4,6.4,76,"dec","sun"
9,9,71.5,69.6,73.1,56.1,33.3,66.6,9.4,6.4,67.8,"jan","wed"
9,9,62.9,67.5,70.5,56.1,33.3,68.9,9.4,6.4,66.7,"oct","sat"
9,9,70.8,71.5,64.5,56.1,33.3,78.6,9.4,6.4,69.8,"jun","fri"
9,9,73.7,73.3,69.6,56.1,33.3,67.9,9.4,6.4,68.7,"feb","thu"
9,9,72.4,74.1,63.2,56.1,33.3,71.6,9.4,6.4,68.2,"may","mon"
9,9,63.3,66.2,76,56.1,33.3,68.7,9.4,6.4,70.7,"jul","sun"
9,9,65,64.4,69.1,56.1,33.3,63.8,9.4,6.4,72.4,"may","fri"
9,9,68.4,67.2,73.2,56.1,33.3,69.6,9.4,6.4,71.4,"jun","tue"
9,9,72,69.2,70.4,56.1,33.3,66.3,9.4,6.4,72.1,"apr","sat"
9,9,67,63.5,69.7,56.1,33.3,69.2,9.4,6.4,65.8,"may","fri"
9,9,68.1,72.2,68.1,56.1,33.3,74.4,9.4,6.4,65,"nov","wed"
9,9,73,61,70.8,56.1,33.3,65.9,9.4,6.4,62.9,"sep","thu"
9,9,67.4,70.2,63.8,56.1,33.3,66.1,9.4,6.4,69,"apr","mon"
9,9,65.6,64.6,66.4,56.1,33.3,60.7,9.4,6.4,64.2,"nov","sat"
9,9,64.1,68.7,71.7,56.1,33.3,71.6,9.4,6.4,65.9,"mar","fri"
9,9,66.2,72.7,71.3,56.1,33.3,65.4,9.4,6.4,68.4,"jul","sat"
9,9,69.8,72.2,70.1,56.1,33.3,64.8,9.4,6.4,66.1,"sep","sun"
9,9,63.9,71.1,69,56.1,33.3,66.9,9.4,6.4,70.4,"may","mon"
9,9,64.8,71.9,67.1,56.1,33.3,68.7,9.4,6.4,66.9,"jun","wed"
9,9,70.5,77.8,70.2,56.1,33.3,69.3,9.4,6.4,69.2,"jul","thu"
9,9,69.6,67.3,70.1,56.1,33.3,72.2,9.4,6.4,68,"dec","fri"
9,9,64.9,67.8,68.2,56.1,33.3,69.9,9.4,6.4,66.2,"mar","thu"
9,9,76.1,64.1,67.2,56.1,33.3,71.6,9.4,6.4,71.1,"aug","thu"
9,9,70.2,66.6,63.8,56.1,33.3,65.9,9.4,6.4,72,"jan","sun"
9,9,70.8,63.4,66.9,56.1,33.3,66.5,9.4,6.4,70.7,"may","mon"
9,9,66.6,59.8,71.2,56.1,33.3,67.1,9.4,6.4,70,"apr","tue"
9,9,69.2,71.3,65.8,56.1,33.3,69,9.4,6.4,68.8,"may","wed"
9,9,65.8,70.1,69.2,56.1,33.3,72.3,9.4,6.4,71.5,"oct","fri"
9,9,75,62.2,70.7,56.1,33.3,65.4,9.4,6.4,71.4,"nov","sun"
9,9,66.8,65,74,56.1,33.3,73.2,9.4,6.4,68.2,"apr","fri"
9,9,72.2,76,72.3,56.1,33.3,71.6,9.4,6.4,68.8,"aug","tue"
9,9,69.5,65.7,72.8,56.1,33.3,68.4,9.4,6.4,68.1,"nov","tue"
9,9,77,67.4,72.6,56.1,33.3,67.8,9.4,6.4,68.7,"apr","sat"
9,9,69.3,65.1,65.6,56.1,33.3,65.7,9.4,6.4,68.5,"oct","mon"
9,9,71.8,66.6,72.4,56.1,33.3,70.1,9.4,6.4,78.1,"feb","sat"
9,9,83.2,69.3,65.5,56.1,33.3,70.2,9.4,6.4,75.7,"jul","wed"
9,9,67,71.9,70.5,56.1,33.3,69,9.4,6.4,73,"nov","sun"
9,9,77.7,64.2,73,56.1,33.3,69.4,9.4,6.4,72.7,"feb","sat"
9,9,65.2,68.7,61.3,56.1,33.3,61.1,9.4,6.4,62.5,"nov","wed"
9,9,69.9,68.7,63.7,56.1,33.3,74.3,9.4,6.4,70,"oct","sun"
9,9,72.9,70,77.1,56.1,33.3,67.1,9.4,6.4,73.9,"dec","fri"
9,9,71,72.2,71.2,56.1,33.3,68.1,9.4,6.4,70,"sep","tue"
9,9,72.9,68.8,66.7,56.1,33.3,71.6,9.4,6.4,72.3,"sep","thu"
9,9,71.9,68.3,68.9,56.1,33.3,65.4,9.4,6.4,66.8,"feb","sun"
9,9,66.6,71,73.5,56.1,33.3,66.9,9.4,6.4,72.4,"oct","tue"
9,9,67,70.8,68.1,56.1,33.3,67.2,9.4,6.4,69.4,"dec","fri"
9,9,70.4,61.5,67.7,56.1,33.3,65.5,9.4,6.4,69,"apr","sun"
9,9,73.3,66.8,65.8,56.1,33.3,68,9.4,6.4,67,"nov","thu"
9,9,67.5,66.6,72.2,56.1,33.3,70.2,9.4,6.4,74,"aug","tue"
9,9,69.5,71.9,71.7,56.1,33.3,69.3,9.4,6.4,72.9,"may","fri"
9,9,65.4,66.2,68.8,56.1,33.3,70.2,9.4,6.4,70.4,"sep","tue"
9,9,70.7,67.7,74.8,56.1,33.3,66.9,9.4,6.4,67,"jan","sat"
9,9,76.1,72.2,70.6,56.1,33.3,66.1,9.4,6.4,69.6,"jul","sun"
9,9,71.3,66.7,74.6,56.1,33.3,66.8,9.4,6.4,63.7,"apr","tue"
9,9,64.6,73,77.4,56.1,33.3,68,9.4,6.4,70.3,"feb","tue"
9,9,71,61.3,68.1,56.1,33.3,72,9.4,6.4,65.9,"oct","sat"
9,9,63.2,66.3,66.8,56.1,33.3,65.4,9.4,6.4,68.3,"jul","sun"
9,9,70.4,65.6,71.9,56.1,33.3,64.5,9.4,6.4,72.4,"jun","thu"
9,9,70.2,68.3,66.4,56.1,33.3,67.8,9.4,6.4,69.6,"oct","mon"
9,9,74.3,74.7,66.7,56.1,33.3,71.3,9.4,6.4,73.9,"mar","fri"
9,9,74.3,70,70.7,56.1,33.3,73.5,9.4,6.4,70.8,"dec","mon"
9,9,65.1,68.6,67.3,56.1,33.3,69,9.4,6.4,65,"dec","tue"
9,9,70.3,66.2,74,56.1,33.3,65.3,9.4,6.4,75.1,"dec","wed"
9,9,64.5,70.5,70.7,56.1,33.3,81.1,9.4,6.4,66.5,"aug","thu"
9,9,70.3,64.8,69.1,56.1,33.3,67.7,9.4,6.4,65.4,"nov","sun"
9,9,77.8,71.2,69.8,56.1,33.3,68.1,9.4,6.4,67.6,"sep","thu"
9,9,65.6,69.4,76.9,56.1,33.3,72.1,9.4,6.4,72.7,"sep","sun"
9,9,73.8,60.9,70.6,56.1,33.3,66.7,9.4,6.4,64.1,"feb","tue"
9,9,65.6,71.4,64.8,56.1,33.3,70.3,9.4,6.4,67.5,"jul","sat"
9,9,64.7,63.3,67.2,56.1,33.3,70.2,9.4,6.4,69.9,"oct","wed"
9,9,71,64.7,73.9,56.1,33.3,72.5,9.4,6.4,65,"may","fri"
9,9,72.2,73.4,66.1,56.1,33.3,66.8,9.4,6.4,72.6,"jan","tue"
9,9,64.7,70.1,71,56.1,33.3,69.6,9.4,6.4,63.6,"nov","wed"
9,9,65.5,71.7,78,56.1,33.3,65.3,9.4,6.4,71.5,"jun","sun"
9,9,62.1,65.7,68.3,56.1,33.3,62.3,9.4,6.4,71.1,"jan","mon"
9,9,70.7,72.8,67.9,56.1,33.3,76.9,9.4,6.4,71.6,"jul","tue"
9,9,68.3,67.3,71.3,56.1,33.3,61.8,9.4,6.4,68.6,"jan","sat"
9,9,68.2,69.6,69.6,56.1,33.3,67.1,9.4,6.4,70.7,"oct","thu"
9,9,64.8,62,61.2,56.1,33.3,77.7,9.4,6.4,66.1,"may","fri"
9,9,66.5,71.3,68,56.1,33.3,69,9.4,6.4,59,"aug","mon"
9,9,65,74.7,70.8,56.1,33.3,70.8,9.4,6.4,68.5,"nov","mon"
9,9,69.3,74.6,72.1,56.1,33.3,75.8,9.4,6.4,66.4,"may","wed"
9,9,67,72.2,80.7,56.1,33.3,69,9.4,6.4,63.3,"sep","mon"
9,9,71.8,64.9,57.9,56.1,33.3,68.8,9.4,6.4,68.9,"dec","fri"
9,9,73.6,65,64.9,56.1,33.3,75.9,9.4,6.4,64.4,"dec","sun"
9,9,65,67.7,67.5,56.1,33.3,61.4,9.4,6.4,68.2,"sep","tue"
9,9,67.8,73.2,65.6,56.1,33.3,68.8,9.4,6.4,74.3,"may","wed"
9,9,68.1,68.4,65,56.1,33.3,71.9,9.4,6.4,69.1,"jul","thu"
9,9,69.2,67.6,66.6,56.1,33.3,71.2,9.4,6.4,68.2,"jun","thu"
9,9,68.9,69.9,72.8,56.1,33.3,70.7,9.4,6.4,68.6,"aug","mon"
9,9,70.1,74.9,68.6,56.1,33.3,68.3,9.4,6.4,65.5,"nov","tue"
9,9,62.4,60.5,69.9,56.1,33.3,65.6,9.4,6.4,67.4,"jul","fri"
9,9,67.7,71.2,68.1,56.1,33.3,66.4,9.4,6.4,68.8,"mar","thu"
9,9,69.7,58.9,66.5,56.1,33.3,67.3,9.4,6.4,71.5,"aug","mon"
9,9,71.4,67.5,67.7,56.1,33.3,69.5,9.4,6.4,63.9,"nov","fri"
9,9,66.7,68,69.4,56.1,33.3,74.9,9.4,6.4,66.6,"dec","mon"
9,9,66.9,72.5,69,56.1,33.3,68.5,9.4,6.4,65.4,"sep","tue"
9,9,71.3,69.1,68,56.1,33.3,63.8,9.4,6.4,65.3,"jun","tue"
9,9,76.4,71.9,64.8,56.1,33.3,67.4,9.4,6.4,68.1,"jan","sun"
9,9,77.8,65.6,66.8,56.1,33.3,71.3,9.4,6.4,58.9,"sep","fri"
9,9,64.8,75.4,73,56.1,33.3,63.6,9.4,6.4,75.5,"jun","tue"
9,9,68.7,66.5,70.3,56.1,33.3,60.6,9.4,6.4,74.2,"may","wed"
9,9,70.5,68.6,72.3,56.1,33.3,74.6,9.4,6.4,73.4,"jun","fri"
9,9,63.6,70.5,60.4,56.1,33.3,77.9,9.4,6.4,66.2,"apr","sat"
9,9,71.9,66.4,75.7,56.1,33.3,75.1,9.4,6.4,68.5,"sep","wed"
9,9,64.1,69,68.9,56.1,33.3,69.4,9.4,6.4,67.9,"may","wed"
9,9,67.7,73.5,70.9,56.1,33.3,69.5,9.4,6.4,72.1,"jun","thu"
9,9,66.9,67.7,71.2,56.1,33.3,73.9,9.4,6.4,73.5,"jan","tue"
9,9,72,72.8,65.5,56.1,33.3,71.9,9.4,6.4,70,"jan","sun"
9,9,68.8,61.7,64.7,56.1,33.3,65.8,9.4,6.4,71.3,"jul","sun"
9,9,60.7,73.1,68.3,56.1,33.3,66.3,9.4,6.4,70,"oct","fri"
9,9,64.8,71.3,73.1,56.1,33.3,69.6,9.4,6.4,64.8,"mar","tue"
9,9,68.9,61.4,72.3,56.1,33.3,69.3,9.4,6.4,73.8,"jul","tue"
9,9,77,66.3,71.9,56.1,33.3,67.4,9.4,6.4,69.8,"oct","sat"
9,9,67.5,65.7,72.1,56.1,33.3,71.1,9.4,6.4,71.1,"oct","sun"
9,9,72.8,66.8,71.6,56.1,33.3,71.4,9.4,6.4,70.7,"oct","mon"
9,9,72.5,70.4,66.4,56.1,33.3,68.7,9.4,6.4,74.7,"dec","wed"
9,9,70.4,63.8,81.3,56.1,33.3,70.4,9.4,6.4,64.4,"mar","wed"
9,9,71.1,63.6,74.8,56.1,33.3,70.6,9.4,6.4,68.9,"jun","fri"
9,9,63.1,71.6,66.2,56.1,33.3,74.2,9.4,6.4,68.7,"jan","fri"
9,9,68.7,71.2,73.7,56.1,33.3,68.5,9.4,6.4,71.8,"oct","fri"
9,9,65.4,74.4,66.6,56.1,33.3,72.7,9.4,6.4,66.3,"aug","fri"
9,9,66.7,71.5,73.7,56.1,33.3,66.6,9.4,6.4,68.7,"may","mon"
9,9,68.9,68.5,66,56.1,33.3,68,9.4,6.4,73.4,"oct","mon"
9,9,69.8,70.7,69.7,56.1,33.3,71.3,9.4,6.4,70.5,"feb","sat"
9,9,72.2,67.3,60,56.1,33.3,69.8,9.4,6.4,63.8,"sep","thu"
9,9,66.3,69.3,62.2,56.1,33.3,70.2,9.4,6.4,71,"jun","tue"
9,9,60.1,68.9,73.9,56.1,33.3,71.6,9.4,6.4,71.7,"aug","tue"
9,9,66.4,69.8,63.2,56.1,33.3,70.5,9.4,6.4,66.9,"dec","thu"
9,9,68.6,71.1,71.1,56.1,33.3,63.2,9.4,6.4,69.8,"dec","wed"
9,9,61.6,65.9,70.7,56.1,33.3,64,9.4,6.4,71.2,"jul","sat"
9,9,70.2,69.7,75.5,56.1,33.3,67.5,9.4,6.4,64.4,"jul","wed"
9,9,73.4,65,67.9,56.1,33.3,65.5,9.4,6.4,78.8,"aug","sat"
9,9,72.7,68.1,70.4,56.1,33.3,66.5,9.4,6.4,73.3,"may","thu"
9,9,75.8,72.4,69.9,56.1,33.3,73.2,9.4,6.4,68.9,"apr","wed"
9,9,70.2,68.4,68.4,56.1,33.3,66,9.4,6.4,69,"mar","sun"
9,9,70.7,68.2,76.6,56.1,33.3,64.3,9.4,6.4,69.9,"oct","wed"
9,9,71.6,68.4,64.2,56.1,33.3,79.8,9.4,6.4,70.5,"jun","mon"
9,9,65,67,71.2,56.1,33.3,66.3,9.4,6.4,67.3,"nov","thu"
9,9,65.6,73.6,72.1,56.1,33.3,70.5,9.4,6.4,72.4,"jul","sat"
9,9,68,65.1,71.5,56.1,33.3,71.4,9.4,6.4,76.6,"nov","tue"
9,9,70.6,67,71.9,56.1,33.3,67.2,9.4,6.4,70,"dec","sun"
9,9,75.6,68.6,60.4,56.1,33.3,70.3,9.4,6.4,67.3,"may","sun"
9,9,70.5,69.6,72.4,56.1,33.3,68,9.4,6.4,63.6,"mar","mon"
9,9,60.9,75.7,69.7,56.1,33.3,68.6,9.4,6.4,75.9,"jan","sun"
9,9,61.5,70.7,73.4,56.1,33.3,67.4,9.4,6.4,66.5,"jul","thu"
9,9,69.2,76.2,65.6,56.1,33.3,66.4,9.4,6.4,70.1,"jun","mon"
9,9,73.2,72.4,65.5,56.1,33.3,65.9,9.4,6.4,60.9,"dec","fri"
9,9,68.3,62.3,68.5,56.1,33.3,65.5,9.4,6.4,68.3,"jul","wed"
9,9,72.2,69.8,67.3,56.1,33.3,69.6,9.4,6.4,64.5,"nov","thu"
9,9,62.8,66,73.8,56.1,33.3,63.8,9.4,6.4,65.6,"jul","tue"
9,9,67.9,67.7,66.7,56.1,33.3,72.4,9.4,6.4,64.3,"may","tue"
9,9,71,65.7,71.1,56.1,33.3,68.4,9.4,6.4,66.9,"jun","mon"
9,9,77.5,71.1,65.1,56.1,33.3,64.7,9.4,6.4,71.3,"jan","fri"
9,9,70.1,82.9,76.9,56.1,33.3,66,9.4,6.4,62.4,"sep","wed"
9,9,77.4,59.8,70.5,56.1,33.3,71.7,9.4,6.4,64.5,"jul","tue"
9,9,70.8,67.7,66.6,56.1,33.3,74.2,9.4,6.4,70,"jun","tue"
9,9,72.5,73.6,72.5,56.1,33.3,64.6,9.4,6.4,74.4,"apr","fri"
9,9,68.5,68.4,68,56.1,33.3,68.9,9.4,6.4,76.5,"nov","wed"
9,9,62,76.1,64.1,56.1,33.3,62.1,9.4,6.4,69.5,"dec","sun"
9,9,65.1,70.2,66.5,56.1,33.3,72.1,9.4,6.4,69.9,"may","sun"
9,9,68.7,69.9,70.7,56.1,33.3,67.7,9.4,6.4,65.6,"sep","thu"
9,9,71.1,74.6,70.5,56.1,33.3,68.6,9.4,6.4,64.3,"dec","thu"
9,9,75.4,63.7,67.1,56.1,33.3,62.9,9.4,6.4,74,"mar","thu"
9,9,66.4,68.6,66.8,56.1,33.3,67.4,9.4,6.4,80.5,"mar","mon"
9,9,70.6,75.1,73,56.1,33.3,59.7,9.4,6.4,71.1,"mar","sun"
9,9,73.9,66.8,70.5,56.1,33.3,67.3,9.4,6.4,66.3,"dec","tue"
9,9,72.3,63.1,68.5,56.1,33.3,68.3,9.4,6.4,67.9,"jun","mon"
9,9,68.6,66.4,72.4,56.1,33.3,69.4,9.4,6.4,66.5,"nov","wed"
9,9,71.1,69.2,68.7,56.1,33.3,72.9,9.4,6.4,73,"jul","tue"
9,9,80.2,67.9,69,56.1,33.3,67.1,9.4,6.4,67.9,"may","sat"
9,9,66,68.8,71.5,56.1,33.3,67.2,9.4,6.4,66.3,"oct","sat"
9,9,67.2,70.2,67.8,56.1,33.3,72,9.4,6.4,62.7,"jan","fri"
9,9,74.2,70.2,68.7,56.1,33.3,68.7,9.4,6.4,63.4,"sep","sun"
9,9,70.1,66,68.8,56.1,33.3,68,9.4,6.4,65.6,"mar","mon"
9,9,71,67.4,67.6,56.1,33.3,69.1,9.4,6.4,70.8,"jun","mon"
9,9,71.2,70.3,71.1,56.1,33.3,65,9.4,6.4,67.4,"apr","tue"
9,9,66.7,64.5,68.7,56.1,33.3,68.5,9.4,6.4,71.7,"feb","sat"
9,9,71.8,71.4,69,56.1,33.3,69.1,9.4,6.4,65.9,"aug","mon"
9,9,67.3,75.8,70.2,56.1,33.3,68,9.4,6.4,65.8,"oct","sat"
9,9,68.2,70.3,72.1,56.1,33.3,71.3,9.4,6.4,66.9,"mar","tue"
9,9,66.6,70.4,65.6,56.1,33.3,68.1,9.4,6.4,67.5,"apr","wed"
9,9,71,68.4,67.5,56.1,33.3,65.3,9.4,6.4,67.7,"oct","thu"
9,9,70.6,68.3,73.6,56.1,33.3,67.7,9.4,6.4,71.5,"jul","sat"
9,9,63.9,68.1,71.3,56.1,33.3,65.6,9.4,6.4,71.7,"jan","thu"
9,9,72.2,65.1,67.9,56.1,33.3,74.5,9.4,6.4,68.4,"jul","tue"
9,9,71.9,67.7,68.6,56.1,33.3,65,9.4,6.4,67.7,"oct","wed"
9,9,72.7,68.6,73,56.1,33.3,68.2,9.4,6.4,70.5,"nov","tue"
9,9,66.7,67.4,67.3,56.1,33.3,71.9,9.4,6.4,69.6,"jun","sat"
9,9,63.6,65,73,56.1,33.3,72.6,9.4,6.4,66,"mar","tue"
9,9,70.6,72.4,64,56.1,33.3,74.4,9.4,6.4,68.7,"jan","sun"
9,9,66,69.3,68,56.1,33.3,66.5,9.4,6.4,60.1,"oct","fri"
9,9,67.2,68.9,72.5,56.1,33.3,70.8,9.4,6.4,65.8,"aug","sun"
9,9,70.3,72.3,77.9,56.1,33.3,72.4,9.4,6.4,68.9,"apr","mon"
9,9,68.6,70.8,72.3,56.1,33.3,70.1,9.4,6.4,71.6,"aug","sun"
9,9,65.6,74.6,70.5,56.1,33.3,60.6,9.4,6.4,66.7,"nov","thu"
9,9,74.5,74.6,72.8,56.1,33.3,70.4,9.4,6.4,71,"nov","thu"
9,9,71.3,72,70.3,56.1,33.3,72.1,9.4,6.4,70,"jun","sat"
9,9,66.8,61.4,71.1,56.1,33.3,63.4,9.4,6.4,67.7,"sep","sun"
9,9,67.2,73.4,71.3,56.1,33.3,68.8,9.4,6.4,68.7,"oct","thu"
9,9,73.4,66.9,72.4,56.1,33.3,69.9,9.4,6.4,71.9,"mar","thu"
9,9,70,66.4,69.9,56.1,33.3,70.1,9.4,6.4,69,"jul","fri"
9,9,71.8,71.3,68.9,56.1,33.3,69.5,9.4,6.4,71.8,"sep","tue"
9,9,77.2,61.3,68.2,56.1,33.3,73.1,9.4,6.4,70.4,"jul","fri"
9,9,68.7,65.8,75.3,56.1,33.3,75.3,9.4,6.4,63.1,"nov","fri"
9,9,71.8,66.4,73,56.1,33.3,64.9,9.4,6.4,71.5,"oct","thu"
9,9,70.8,65.5,69,56.1,33.3,63.8,9.4,6.4,61.4,"aug","sun"
9,9,68.5,70.5,60.2,56.1,33.3,66.5,9.4,6.4,70.3,"sep","fri"
9,9,63.9,70.5,69.8,56.1,33.3,70.3,9.4,6.4,66.4,"nov","wed"
9,9,71.9,69.4,67.6,56.1,33.3,65.8,9.4,6.4,66.6,"dec","thu"
9,9,66.2,72,69.6,56.1,33.3,67.7,9.4,6.4,71,"feb","fri"
9,9,66.6,72.2,63,56.1,33.3,68.4,9.4,6.4,68.8,"dec","mon"
9,9,65.8,60.6,66.5,56.1,33.3,69.3,9.4,6.4,69,"apr","thu"
9,9,63.7,74.5,66,56.1,33.3,74,9.4,6.4,66.3,"mar","fri"
9,9,73.7,69.8,68.9,56.1,33.3,71.6,9.4,6.4,72.8,"dec","fri"
9,9,66.8,68.2,70.2,56.1,33.3,70.4,9.4,6.4,68.8,"mar","wed"
9,9,70.2,63.7,67.1,56.1,33.3,67.2,9.4,6.4,67.3,"apr","wed"
9,9,70.1,72,71.1,56.1,33.3,68.4,9.4,6.4,74.7,"dec","thu"
9,9,75.7,71.5,75.9,56.1,33.3,72.9,9.4,6.4,70.6,"dec","wed"
9,9,67.2,65.4,66.5,56.1,33.3,70.1,9.4,6.4,71.9,"jan","sun"
9,9,69.5,65.7,67.8,56.1,33.3,64.5,9.4,6.4,66.3,"oct","mon"
9,9,65.9,66.9,68.9,56.1,33.3,70.2,9.4,6.4,64.1,"jul","thu"
9,9,68.3,68.2,66.7,56.1,33.3,70.4,9.4,6.4,71.9,"nov","wed"
9,9,70.7,78.8,65.1,56.1,33.3,68.2,9.4,6.4,65.4,"mar","tue"
9,9,67.3,71.3,65.3,56.1,33.3,68.2,9.4,6.4,62,"dec","fri"
9,9,68.8,64,72.3,56.1,33.3,65.3,9.4,6.4,75.1,"may","tue"
9,9,72.1,70.8,65,56.1,33.3,71.3,9.4,6.4,63.5,"jul","tue"
9,9,68,63.5,68.6,56.1,33.3,69.7,9.4,6.4,70.2,"jan","mon"
9,9,68.6,67.8,69.7,56.1,33.3,76.8,9.4,6.4,65.2,"may","mon"
9,9,67.7,75.5,76.3,56.1,33.3,67.3,9.4,6.4,71.4,"aug","fri"
9,9,66.9,71.2,73.6,56.1,33.3,75,9.4,6.4,73.3,"jan","thu"
9,9,72.1,68.5,64.4,56.1,33.3,55.6,9.4,6.4,71.5,"jan","thu"
9,9,65.9,64.5,67.8,56.1,33.3,74.4,9.4,6.4,68.5,"feb","fri"
9,9,68.9,71.5,72.4,56.1,33.3,71.3,9.4,6.4,64.8,"aug","fri"
9,9,71.2,70.6,66,56.1,33.3,72.4,9.4,6.4,69.3,"dec","thu"
9,9,66.1,74.1,67.8,56.1,33.3,65.6,9.4,6.4,64.2,"oct","wed"
9,9,72.3,70.3,73.9,56.1,33.3,71.2,9.4,6.4,67.7,"dec","thu"
9,9,70.4,72.4,71.8,56.1,33.3,66.3,9.4,6.4,70.1,"aug","wed"
9,9,63.9,70,68.7,56.1,33.3,64.8,9.4,6.4,78.9,"jul","wed"
9,9,66.3,71.3,70.7,56.1,33.3,72.2,9.4,6.4,68.5,"aug","mon"
9,9,72.1,60.8,66.1,56.1,33.3,73.7,9.4,6.4,64.1,"jan","sat"
9,9,68.4,64.9,71.2,56.1,33.3,67.3,9.4,6.4,65.5,"jun","sun"
9,9,67.6,66.8,73.6,56.1,33.3,72.4,9.4,6.4,71.7,"nov","thu"
9,9,70.4,70.6,62.1,56.1,33.3,77.5,9.4,6.4,72.6,"jun","sat"
9,9,76,72.6,71,56.1,33.3,70.7,9.4,6.4,57.7,"oct","sat"
9,9,58,68,70.2,56.1,33.3,73.5,9.4,6.4,73.8,"jan","sun"
9,9,63.4,70.4,73.2,56.1,33.3,67.4,9.4,6.4,64.8,"apr","fri"
9,9,68,64.9,70,56.1,33.3,69.7,9.4,6.4,68.4,"mar","mon"
9,9,67.5,67,61.6,56.1,33.3,64.3,9.4,6.4,69.5,"oct","tue"
9,9,68.6,70.7,74,56.1,33.3,73.4,9.4,6.4,79.3,"jul","wed"
9,9,73.6,68.1,73.8,56.1,33.3,72.1,9.4,6.4,66.6,"jun","sun"
9,9,73.3,74.2,66.4,56.1,33.3,75.4,9.4,6.4,64.8,"feb","wed"
9,9,73.5,63.6,67.3,56.1,33.3,67,9.4,6.4,67.7,"jun","tue"
9,9,66.8,70.9,72.9,56.1,33.3,69,9.4,6.4,64.8,"aug","thu"
9,9,72.5,63,69,56.1,33.3,72,9.4,6.4,67.8,"jun","sun"
9,9,67,71.1,68.2,56.1,33.3,63.2,9.4,6.4,67.6,"mar","sat"
9,9,71.8,65.8,70.9,56.1,33.3,71.3,9.4,6.4,69.5,"jun","mon"
9,9,61.8,75,73,56.1,33.3,67.1,9.4,6.4,69.4,"feb","sat"
9,9,69.9,80.7,64.6,56.1,33.3,68.5,9.4,6.4,69.9,"jan","fri"
9,9,66.3,62,68.8,56.1,33.3,69.7,9.4,6.4,59.8,"jul","wed"
9,9,65.4,64.4,66,56.1,33.3,64,9.4,6.4,65.2,"nov","sat"
9,9,66.8,73.2,68.5,56.1,33.3,68.9,9.4,6.4,66.3,"may","sat"
